t,value
1507840556,0.003197282552719116
1507840557,0.0031999051570892334
1507840558,0.0031999051570892334
1507840559,0.0031999051570892334
1507840560,0.0031999051570892334
1507840561,0.003379330039024353
1507840562,0.003379330039024353
1507840563,0.003379330039024353
1507840564,0.003379330039024353
1507840565,0.003379330039024353
1507840566,0.003379330039024353
1507840567,0.003379330039024353
1507840568,0.003379330039024353
1507840569,0.003379330039024353
1507840570,0.003379330039024353
1507840571,0.003379330039024353
1507840572,0.003379330039024353
1507840573,0.003379330039024353
1507840574,0.0034499913454055786
1507840575,0.0034499913454055786
1507840576,0.0034499913454055786
1507840577,0.0034711211919784546
1507840578,0.0034711211919784546
1507840579,0.0034711211919784546
1507840580,0.0034711211919784546
1507840581,0.0034711211919784546
1507840582,0.0034711211919784546
1507840583,0.0034711211919784546
1507840584,0.0034711211919784546
1507840585,0.0034711211919784546
1507840586,0.0034711211919784546
1507840587,0.00347350537776947
1507840588,0.00347350537776947
1507840589,0.00347350537776947
